category,question_index,example_id,target_loc,label_type,Known_stereotyped_race,Known_stereotyped_var2,Relevant_social_values,corr_ans_aligns_var2,corr_ans_aligns_race,full_cond,Known_stereotyped_groups
Race_x_gender,20,6784,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6785,,name,"Black, African American",F,loudness of voice,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6786,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6787,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6788,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6789,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6790,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6791,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6792,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6793,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6794,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6795,,name,"Black, African American",F,loudness of voice,0.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6796,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6797,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6798,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6799,,name,"Black, African American",F,loudness of voice,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6800,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6801,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6802,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6803,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6804,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6805,,name,"Black, African American",F,loudness of voice,0.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6806,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6807,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6808,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6809,,name,"Black, African American",F,loudness of voice,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6810,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6811,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6812,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6813,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6814,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6815,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6816,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6817,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6818,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6819,,name,"Black, African American",F,loudness of voice,0.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6820,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6821,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6822,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6823,,name,"Black, African American",F,loudness of voice,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6824,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6825,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6826,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6827,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6828,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6829,,name,"Black, African American",F,loudness of voice,0.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6830,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6831,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Match Race
 Mismatch Gender",
Race_x_gender,20,6832,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6833,,name,"Black, African American",F,loudness of voice,1.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6834,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6835,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Match Gender",
Race_x_gender,20,6836,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6837,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6838,,name,"Black, African American",F,loudness of voice,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,20,6839,,name,"Black, African American",F,loudness of voice,1.0,1.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6840,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6841,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6842,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6843,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6844,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6845,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6846,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6847,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6848,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6849,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6850,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6851,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6852,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6853,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6854,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6855,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6856,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6857,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6858,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6859,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6860,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6861,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6862,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6863,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6864,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6865,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6866,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6867,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6868,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6869,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6870,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6871,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6872,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6873,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6874,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6875,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6876,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6877,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6878,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6879,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6880,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6881,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6882,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6883,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6884,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6885,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6886,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6887,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6888,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6889,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6890,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6891,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6892,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6893,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6894,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6895,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6896,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6897,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6898,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6899,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6900,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6901,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6902,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6903,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6904,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6905,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6906,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6907,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6908,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6909,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6910,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6911,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6912,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6913,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6914,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6915,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6916,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6917,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6918,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6919,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6920,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6921,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6922,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6923,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6924,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6925,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6926,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6927,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6928,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6929,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6930,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6931,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6932,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6933,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6934,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6935,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6936,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6937,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6938,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6939,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6940,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6941,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6942,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6943,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6944,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6945,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6946,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6947,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6948,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6949,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6950,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6951,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6952,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6953,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6954,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6955,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6956,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6957,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6958,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6959,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6960,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6961,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6962,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6963,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6964,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6965,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6966,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6967,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6968,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6969,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6970,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6971,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6972,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6973,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6974,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6975,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6976,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6977,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6978,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6979,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6980,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6981,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6982,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6983,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6984,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6985,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6986,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6987,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6988,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6989,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6990,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6991,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
Race_x_gender,21,6992,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6993,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6994,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6995,,name,,,,0.0,0.0,"Mismatch Race
 Mismatch Gender",
Race_x_gender,21,6996,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6997,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6998,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,6999,,name,,,,0.0,0.0,"Match Race
 Mismatch Gender",
Race_x_gender,21,7000,,name,,,,0.0,0.0,"Mismatch Race
 Match Gender",
